key,value
loc_achievement_broker_stay_in_punk_rage_name,Лютівник
loc_achievement_broker_stimm_apply_toxin_description,"Накласти стаки хімтоксину, доки активний «Фірмовомий від Картелю», {target} разів."
loc_achievement_broker_stimm_apply_toxin_name,Токсичний шок
loc_achievement_broker_stimm_celerity_potency_description,"Отримати {target}% загальної швидкості атаки за наявності щонайменше {viscosity_target}% В'язкості, розподілених у «Фірмовому від Картелю»."
loc_achievement_broker_stimm_celerity_potency_name,Жвавик
loc_achievement_broker_stimm_combat_potency_description,"Отримати {target}% загальної сили за наявності щонайменше {viscosity_target}% В'язкості, розподілених у «Фірмовий від Картелю» (Стимм)."
loc_achievement_broker_stimm_combat_potency_name,Борець
loc_achievement_broker_stimm_durability_potency_description,"Відновити {target}% загальних щитів за наявності щонайменше {viscosity_target}% В'язкості, розподілених у «Фірмовомовому від Картелю»."
loc_achievement_broker_stimm_durability_potency_name,Посилений
loc_achievement_broker_stimm_heavy_attack_kills_description,"Убити ворогів важкими атаками, доки активний «Фірмовомий від Картелю», {target} разів."
loc_achievement_broker_stimm_heavy_attack_kills_name,Жорстокі дробила
loc_achievement_broker_stimm_hit_weakspots_description,"Ударити слабкі місця, доки активний «Фірмовий від Картелю» (Стимм), {target} разів."
loc_achievement_broker_stimm_hit_weakspots_name,Клінічний убивця
loc_achievement_group_class_broker_2_1_name,Покидьок Вулику
loc_achievement_group_class_broker_2_2_name,Вуликокровний
loc_achievement_group_class_broker_2_3_name,Захисник вулика
loc_achievement_missions_broker_2_objective_1_description,"Граючи за Покидька Вулику, завершити щонайменше одне Завдання кожного типу."
loc_achievement_missions_broker_2_objective_1_name,Тямущий оператор
loc_achievement_missions_broker_2_objective_3_description,"Граючи за Покидька Вулику, завершити Завдання кожного типу на Загрозі «Єресь» або вище."
loc_achievement_missions_broker_2_objective_3_name,Тямущий оператор (3)
loc_achievement_missions_broker_2_x_description,"Завершити {target} Завдань граючи за Покидька Вулику,"
loc_achievement_missions_broker_2_x_name,Воля Конклаву ({tier})
loc_achievement_rank_broker_2_x_description,"Досягти Рівня довіри {target} граючи за Покидька Вулику,"
loc_achievement_rank_broker_2_x_name,Довірений член Картелю ({tier})
loc_broker_headgear_01_var_01,Сталевий череп
loc_broker_headgear_02_var_01,Респіратор з низів вулику (Червоний)
loc_broker_headgear_02_var_02,Респіратор з низів вулику (Синій)
loc_broker_headgear_02_var_03,Респіратор з низів вулику (Чорний)
loc_broker_headgear_03_var_01,Респіратор «Череп смерті»
loc_broker_headgear_04_var_01,Аугметична Щелепа («Тіньокроки»)
loc_broker_headgear_04_var_02,Аугметична Щелепа («Шоумени»)
loc_broker_headgear_04_var_03,Аугметична Щелепа («Залізні Вершники»)
loc_broker_headgear_04_var_04,Аугметична Щелепа («Водний Картель»)
loc_broker_headgear_05_var_01,Маска Привида
loc_broker_headgear_06_var_01,Вуличні окуляри й каптур
loc_broker_headgear_06_var_02,Вуличні окуляри й каптур (Чорний)
loc_broker_headgear_06_var_03,Вуличні окуляри й каптур (Заплямований)
loc_broker_headgear_07_var_01,Респіратор ямного бійця
loc_broker_headgear_09_var_01,Іскрова Маска («Тіньокроки»)
loc_broker_headgear_09_var_02,Іскрова Маска («Шоумени»)
loc_broker_headgear_09_var_03,Іскрова Маска («Залізні Вершники»)
loc_broker_headgear_09_var_04,Іскрова Маска («Водний Картель»)
loc_broker_headgear_10_var_01,Шолом-казанець із шипами («Тіньокроки»)
loc_broker_headgear_10_var_02,Шолом-казанець із шипами («Шоумени»)
loc_broker_headgear_10_var_03,Шолом-казанець із шипами («Залізні Вершники»)
loc_broker_headgear_10_var_04,Шолом-казанець із шипами («Водний Картель»)
loc_broker_headgear_11_var_01,Шолом із гребенем (Чорний)
loc_broker_headgear_11_var_02,Шолом із гребенем (Червоний)
loc_broker_headgear_11_var_03,Шолом із гребенем (Синій)
loc_broker_headgear_11_var_04,Шолом із гребенем (Зелений)
loc_broker_headgear_15_var_01,Тріснуті окуляри й бандана («Тіньокроки»)
loc_broker_headgear_15_var_02,Тріснуті окуляри й бандана («Шоумени»)
loc_broker_headgear_15_var_03,Тріснуті окуляри й бандана («Залізні Вершники»)
loc_broker_headgear_15_var_04,Тріснуті окуляри й бандана («Водний Картель»)
loc_broker_headgear_16_var_01,Маска Жнеця (повязка)
loc_broker_headgear_16_var_02,Маска Жнеця (Чорна)
loc_broker_headgear_16_var_03,Маска Жнеця (Сталева)
loc_broker_lowerbody_a_var_01,Броньовані наголінники
loc_broker_lowerbody_c_var_01,Робітничі штани
loc_broker_lowerbody_e_var_01,Вимуштаний Польовий Комплект Мілітаруму
loc_broker_lowerbody_progression_a_var_01,Вуличні штани («Тіньокроки»)
loc_broker_lowerbody_progression_a_var_02,Вуличні штани («Шоумени»)
loc_broker_lowerbody_progression_a_var_03,Вуличні штани («Залізні Вершники»)
loc_broker_lowerbody_progression_a_var_04,Вуличні штани («Водний Картель»)
loc_broker_lowerbody_progression_b_var_01,Бойові штани («Тіньокроки»)
loc_broker_lowerbody_progression_b_var_02,Бойові штани («Шоумени»)
loc_broker_lowerbody_progression_b_var_03,Бойові штани («Залізні Вершники»)
loc_broker_lowerbody_progression_b_var_04,Бойові штани («Водний Картель»)
loc_broker_lowerbody_progression_c_var_01,Клепані бойові штани («Тіньокроки»)
loc_broker_lowerbody_progression_c_var_02,Клепані бойові штани («Шоумени»)
loc_broker_lowerbody_progression_c_var_03,Клепані бойові штани («Залізні Вершники»)
loc_broker_lowerbody_progression_c_var_04,Клепані бойові штани («Водний Картель»)
loc_broker_lowerbody_progression_d_var_01,Посилені бойові штани («Тіньокроки»)
loc_broker_lowerbody_progression_d_var_02,Посилені бойові штани («Шоумени»)
loc_broker_lowerbody_progression_d_var_03,Посилені бойові штани («Залізні Вершники»)
loc_broker_lowerbody_progression_d_var_04,Посилені бойові штани («Водний Картель»)
loc_broker_stimm_builder_view_display_name,Лабораторія
loc_broker_upperbody_c_var_01,Плащ мисливця за головами
loc_character_backstory_snippet_broker,Конклав ухвалив рішення. Картелі йдуть на війну! Ти залишаєш свій дім і вирушаєш на «Скорботну Зорю».
loc_character_childhood_19_description,"Увесь мотлох і відходи, що їх породжує кипляча маса людства у вулику, мають десь подітися. На жаль для тебе, ти виріс саме там, де все це опиняється."
loc_character_childhood_19_name,Канальний щур
loc_character_childhood_20_description,"Школи Імперіуму призначені приймати безпритульних і загублених дітей та, шляхом суворої дисципліни й доктринування, випускати наступне покоління імперських офіцерів і спецпідрозділів. Втім, схоже, ти мав інші плани."
loc_character_childhood_20_name,Утікач-сирота
loc_character_childhood_21_description,"До вторгнення Карнавал був жвавим, гамірним районом. Безперечно, не найбезпечнішим… але й не таким мертвим і спустошеним, як сьогодні."
loc_character_childhood_21_name,Карнавальний шмаркач банди
loc_character_childhood_22_description,"Безкраї, лабіринтні задвірки й провулки, що пронизують житлові райони Тертіуму, є домівкою для незліченних, позбавлених усього громадян. У цих немилосердних холодних входах тулиться чимало сімей, яким вдалося вислизнути з поля зору Імперіуму — чи то через осуд, чи через банальну бюрократичну хибу."
loc_character_childhood_22_description_snippet,"Зростаючи на вулицях, ти бачив увесь Вулик як свій дім."
loc_character_childhood_22_name,Підвуликовий злидар
loc_character_childhood_23_description,"Шлакові ями та стічні жолоби, неминучі навколо великих мануфактур, кишать усілякими невимовними, мутованими створіннями, яких кмітливий хлопчак може обернути на кілька монет. Так і розпочалася твоя жалюгідна історія."
loc_character_childhood_23_name,Мануфакторіальний болотяник
loc_character_childhood_24_description,"Великі вулиці Тронсайду дарують чималі можливості юному дрібному злодюжці. Розсіяні вельможі з незатягнутими гаманцями — легка здобич. Треба лише стежити за Магами, які ніколи не бувають далеко."
loc_character_childhood_24_name,Тронсайдський пройдисвіт
loc_character_childhood_25_description,"Цілі покоління сімей народжуються й помирають у величезних мануфакторіях і горнах, що становлять індустріальне серце Тертіуму. Маленькі руки й тендітні тіла — корисний інструмент, коли треба прочистити засмічення або дістати впалі деталі, що тікають під нескінченні конвеєри та поршні."
loc_character_childhood_25_name,Дитя горнів
loc_character_create_title_gang,Приналежність до Картелю
loc_character_create_unique_reason,Унікально для {reason:%s}.
loc_character_creator_gang_introduction,"Картелі пронизують усе місто Тертіум. Їхні підступні схеми тісно вплетені в основну міську інфраструктуру, і для пересічних мешканців їхня влада майже не відрізняється від влади офіційних інституцій Імперіуму."
loc_character_gang_01_description,"Правлений Обідраний Король, Водний Картель оселився у вогких, краплистих надрах Потоку. Звідси вони можуть впливати як на постачання чистої води, так і на керування стічними потоками по всьому вулику. Саме до цього картелю належала Зола, перш ніж приєднатися до Ґрендила та його справи."
loc_character_gang_01_name,Водний Картель
loc_character_gang_02_description,"Правлені збожеволівшим Лордом Маґлевіатаном, ці рейкорейдери постійно перебувають у русі, використовуючи нашвидкуруч зібрані вагонні модулі як свої штаб-квартири. Вони мають глибокий вплив на всю артерійоподібну транспортну мережу Тертіуму, контролюючи потоки товарів — як звичайних, так і заборонених."
loc_character_gang_02_name,Залізні Вершники
loc_character_gang_03_description,"Зі «Сцени», їхньої таємної бази, захованої глибоко в задвірках Карнавалу, «Ведучий» керує найбільш барвистим із картелів Тертіуму. З огляду на беззаконний характер Карнавалу, ця організація може дозволити собі бути значно відкритішою у своїх справах. Вони захищають інтереси численних бізнесів району Карнавалу, включно — але не обмежуючись — постачанням і розподілом стимів, азартними норами та іншим."
loc_character_gang_03_name,Шоумени
loc_character_gang_04_description,"Виробництво Моебіанської сталі є серцем індустрії Тертіуму, забезпечуючи танкові ливарні та мануфакторіуми необхідною сировиною. Тіньокроки та їхня лідерка, Леді Сталь, мають руку в усьому, що стосується цієї промисловості. Від транспортування сировини до доставки готового продукту — усе це перебуває під впливом цього впливового картелю."
loc_character_gang_04_description_snippet,"Розплавлена сталь тече в твоїх жилах. Тіньокроки та їхні промислові зв’язки — це завжди було тим місцем, де ти мав опинитися."
loc_character_gang_04_name,Тіньокроки
loc_character_gang_unlocks,Приналежність до картелю впливає на деякі параметри кастомізації.
loc_character_growing_up_23_description,"Дільниці Правоохоронців Тертіуму повні ув’язнених нероб, що опинилися по той бік Імперського Закону. Багатьох таких в’язнів відправляють працювати на Заводи — величезні ланцюгові банди, які забезпечують силу та робочу міць для гігантських імперських машин."
loc_character_growing_up_23_name,Ув’язнений
loc_character_growing_up_24_description,"Тертіум такий величезний, що статки окремих людей можуть злетіти чи впасти в одну мить — і це не матиме жодного помітного впливу на навколишні райони. Торгівці підіймаються до впливу, лише щоб бути позбавленими всього надмірно старанним чиновником чи просто втратити все через шахрая або невдалу авантюру."
loc_character_growing_up_24_name,Від багатства до злиднів
loc_character_growing_up_25_description,"У кожного Картелю в Тертіумі є ціла маса Молодиків, які змагаються за увагу з боку старших членів. Досягти цього можна через крайні акти насильства, особливо хитрі плани або просто втершись у довіру до конкретного представника Картелю."
loc_character_growing_up_25_name,Зростаюча зірка
loc_character_growing_up_26_description,"Чимало мешканців Тертіуму пошепки балакають про дикунів, що живуть за стінами міста, поза Забороненою Зоною. Дехто каже, що там існують цілі племена. Інші ж наполягають, що це неможливо. Увесь той район же опромінений, чи не так?"
loc_character_growing_up_26_description_snippet,"Твої імперські записи містять кілька років, протягом яких твоя присутність ніде не зафіксована. Чутки наполягають, що тобі вдалося втекти з вулика й жити у пустках. І ти аж ніяк не намагаєшся ці чутки розвіяти."
loc_character_growing_up_26_name,У Пустках
loc_character_growing_up_27_description,"У багатьох занедбаних районах слід пильнувати, з ким розмовляєш. Шахраї, пройдисвіти й аферисти вільно ведуть свою справу, завжди готові позбавити якогось бідолаху всіх його пожитків."
loc_character_growing_up_27_name,Шахрай
loc_character_growing_up_28_description,"До вторгнення Карнавал гудів від підпільних барів, гадальних салонів і шинків. Зовні більшість із них були нічим не відмінні від житлових блоків, якщо тільки ти не знав, що саме шукаєш."
loc_character_growing_up_28_name,Шинкар
loc_character_growing_up_29_description,"Вулик Тертіум — небезпечне місце. Від сутичок Картелів до виробничих аварій, жахіття тут трапляються регулярно."
loc_character_growing_up_29_name,Трагічна втрата
loc_circumstance_story_nomansland_01_description,Єретики спрямували токсичний бомбопоїзд просто в серце вузла розгортання 53-го Моебіанського. Зупини його!
loc_circumstance_story_nomansland_01_title,Кінець колії
loc_circumstance_story_nomansland_02_description,"53-й прагне відплати. Підтримай їх, нейтралізувавши зразки Зарази у  сховищі Шпилю."
loc_circumstance_story_nomansland_02_title,Ґвардія переможе
loc_circumstance_story_nomansland_03_description,Штурмуй оплот Покарання в Пагубі Консори. Командувач Лицар Драґор забезпечить підтримку важкої техніки.
loc_circumstance_story_nomansland_03_title,Молот Імператора
loc_class_broker_additional_01,Покидьок Вулику
loc_class_broker_additional_01_desc,З нікчемних початків ти буквально вирізьбив собі ім’я.
loc_class_broker_additional_02,Баламут
loc_class_broker_additional_02_desc,"Картель стежить за твоїми діями. Продовжуй у такому ж дусі — і слава з багатством неодмінно прийдуть. Ну, або ніж між ребер."
loc_class_broker_additional_03,Картельний убивця
loc_class_broker_additional_03_desc,Тепер про тебе знають. Тебе можуть залучати до будь-якої роботи Картелю. Переважно — кривавої.
loc_class_broker_carnival_01,Шоумени
loc_class_broker_carnival_01_desc,"Постачальники стимів і хімічних підсилень, орендодавці та охоронці безлічі закладів — Шоумени мешкають в Карнавалі й зовсім не раді тому, що зрадники з 6-ого Моебіанського намагаються влізти на їхню територію."
loc_class_broker_carnival_02,Улюбленець «Ведучої»
loc_class_broker_carnival_02_desc,Твоя велика лідерка бачить у тобі майбутню зірку її веселої ватаги.
loc_class_broker_description,"Покидьки Вулику — це старші головорізи картелів. Клинки та пістолети напоготові, щоб будь-якої миті виконати брудну роботу Картелю. Хай їм і бракує офіційної військової підготовки — але не обманюйте себе, це небезпечні та надзвичайно вправні особи."
loc_class_broker_name,Покидьок Вулику
loc_class_broker_rail_01,Залізні Вершники
loc_class_broker_rail_01_desc,"Гігантська залізнична мережа Тертіуму проходить крізь вулик немов жили й артерії, перевозивши припаси, важкі вантажі та робітників. Контроль над цією ключовою інфраструктурою є найвищою метою Лорда Маґлевіатана та його картелю."
loc_class_broker_rail_02,Обранець Лорда Маґлевіатана
loc_class_broker_rail_02_desc,"Твій володар вражений і пророкує, що ти мандруватимеш рейками ще багато років."
loc_class_broker_steel_01,Тіньокроки
loc_class_broker_steel_01_desc,"Те, що починалося як свого роду робітнича спілка серед докерів та транспортувальників руди, перетворилося на гігантську злочинну операцію. Адептус Механікус міцно тримає в узді горни та мануфакторіуми, але постійно перебуває у конфлікті з цим картелем."
loc_class_broker_steel_02,Молот Леді Сталь
loc_class_broker_steel_02_desc,"Леді поінформована про твої успіхи. Подбай, щоб ти виправдав її похвалу."
loc_class_broker_title,Покидьок Вулику
loc_class_broker_water_01,Водний Картель
loc_class_broker_water_01_desc,"Маючи за домен вогкі, краплистi надра Потоку, Водний Картель фактично перебрав під свій контроль постачання чистої води в Тертіумі. Принаймні — на нижчих рівнях."
loc_class_broker_water_02,Придворний Обідраного Короля
loc_class_broker_water_02_desc,Обідраний Король помітив твою роботу. Він бачить у тобі великий потенціал.
loc_combat_ability_broker,Ухилятися від дальніх атак за допомогою бойової здібності
loc_combat_ability_tutorial_broker_desc,"Використати бойову здібність, щоб автоматично ухилятися від вогню ворога протягом певного часу."
loc_dlc_adamant_name_deluxe,Клас Арбітів — Делюкс видання
loc_dlc_broker_name,Покидьок Вулику
loc_dlc_broker_name_cosmetic_upgrade,Покидьок Вулику — косметичне поліпшення
loc_dlc_broker_name_deluxe,Покидьок Вулику — Делюкс видання
loc_end_of_round_broker_019_weapon,"Хто, я?"
loc_face_makeup,Розмальовка обличчя
loc_full_body_tattoo,Татуювання на все тіло
loc_glossary_completed,Завершено
loc_grenade_objective_stagger,Збити з рівноваги ворогів за допомогою Гранат
loc_mission_board_main_objective_no_mans_land_description,Провести Командувача Лицаря Драґора до схованки «Покарання».
loc_mission_name_op_no_mans_land,Нічиї Землі
loc_no_mans_land_completion_description,Завершити такі завдання кампанії «Шлях до Нічиїх Земель» на рівні Загрози {difficulty} або вище.
loc_no_mans_land_completion_name,Шлях до Нічиїх Земель ({tier})
loc_nomansland_display_name,Шлях до Нічиїх Земель
loc_nurgle_explosion_event_name,Дарунки Дідуся
loc_objective_op_no_mans_trenches_desc,Прориватися крізь окопи.
loc_objective_op_no_mans_trenches_header,Прориватися крізь окопи
loc_personality_name_male_broker_1,Бунтар
loc_personality_name_male_broker_2,Мисливець за головами
loc_personality_name_male_broker_3,Анархіст
loc_personality_name_female_broker_1,Бунтар
loc_personality_name_female_broker_2,Мисливець за головами
loc_personality_name_female_broker_3,Анархіст
loc_stimm_lab_cooldown,Перезарядка
loc_stimm_lab_cost,Вартість: {cost}
loc_stimm_lab_viscosity,В'язкість
loc_stimm_lab_volume,Об’єм
loc_talent_broker_ability_focus,Шибайголова
loc_talent_broker_ability_focus_desc,"Перемикаєшся на дальню зброю та перезаряджаєш її, входячи в стан {talent_name:%s} на {duration:%s}с. На цей час вороги не можуть нанести шкоду по тобі дальніми атаками, біг не витрачає витривалість, а ти отримуєш {sprint_movement_speed:%s} швидкості спринту.

Поки здібність активна, перезаряджання зброї не зменшує твій запас набоїв.

Базова перезарядка: {cooldown:%s}с."
loc_talent_broker_ability_focus_improved,Посилений Шибайголова
loc_talent_broker_ability_focus_improved_desc,"Перемикаєшся на дальню зброю та перезаряджаєш її, входячи в стан {talent_name:%s} на {duration:%s}с. У цей час вороги не можуть влучити в тебе дальніми атаками, біг не витрачає витривалість, а ти отримуєш {sprint_movement_speed:%s} швидкості спринту.

Поки здібність активна, перезаряджання зброї не зменшує твій запас набоїв.

Додатково, вороги на близькій дистанції підсвічуються. Убивства підсвічених ворогів дальною зброєю подовжують дію здібності на {duration_extend:%s}с. Після {duration_max:%s}с ефективність подовження зменшується.

Базовм перезарядка: {cooldown:%s}с.

Це посилена версія {default_talent:%s}."
loc_talent_broker_ability_focus_sub_2,Обирай мішені
loc_talent_broker_ability_focus_sub_2_desc,"Отримання {rending:%s} до пробиття для дальних атак, доки активний {focus:%s}. Додатково, убивства підсвічених ворогів також надають {damage:%s} шкоди дальніми атаками, із накопиченням до {stacks:%s} разів."
loc_talent_broker_ability_focus_sub_3,Зосереджена рішучість
loc_talent_broker_ability_focus_sub_3_desc,Убивства підсвічених ворогів відновлюють {cooldown_base:%s}с Перезарядка Здібності. Убивства Еліт і Спеціалістів замість цього відновлюють {cooldown_elite:%s}с. Максимум {cooldown_max:%s}с Перезарядка може бути відновлено.
loc_talent_broker_ability_punk_rage,Лютівня!
loc_talent_broker_ability_punk_rage_desc_2,"Увійти в {talent_name:%s} на {duration:%s}с. На цей час отримати {power:%s} сили у ближньому бою, {attack_speed:%s} швидкості атаки та {damage_taken:%s} зменшення отриманої шкоди, а також стати невразливим до оглушення та пригнічення.

Удари у ближньому бою подовжують тривалість на {rage_duration_extend:%s}с. Після {rage_duration_max:%s}с ефективність подовження зменшується.

Після завершення {talent_name:%s} ти стаєш виснаженим на {exhaust_duration:%s} с, отримуючи {exhaust_damage_taken:%s} отриманої шкоди та {exhaust_stamina_regeneration:%s} швидкості відновлення витривалості на цей період.

Базова перезарядка: {cooldown:%s}с."
loc_talent_broker_ability_punk_rage_sub_1,Спрямована агресія
loc_talent_broker_ability_punk_rage_sub_1_desc,"Важкі атаки отримують {rending:%s} пробиття, доки тривалість {punk_rage:%s} залишається вищою за {ability_progress:%s}."
loc_talent_broker_ability_punk_rage_sub_2,Дробильні удари
loc_talent_broker_ability_punk_rage_sub_2_desc,"Надається {cleave:%s} Розсічення, поки активний {punk_rage:%s}.

Крім того, надається {melee_power:%s} сила у ближньому бою за кожну витрачену секунду з активною здібністю — аж до {max_stacks:%s} разів."
loc_talent_broker_ability_punk_rage_sub_3,Рев наковальні
loc_talent_broker_ability_punk_rage_sub_3_desc,"Коли активовано {punk_rage%s}, видати потужний крик, що збиває ворогів з рівноваги та збільшує інтервал між їхніми атаками на {attack_speed_reduction:%s} протягом {duration:%s}с.

Під час виснаження — видати крик знову."
loc_talent_broker_ability_punk_rage_sub_4,Кипляча кров
loc_talent_broker_ability_punk_rage_sub_4_desc,"Удари у ближньому бою по Елітах і Потворах подовжують тривалість {punk_rage:%s} на {rage_duration_extend_elites:%s}с. Додатково, час, після якого ефективність подовження зменшується, тепер становить {rage_duration_max_upgrade:%s}с."
loc_talent_broker_ability_stimm_field,Постачання Стимів
loc_talent_broker_ability_stimm_field_sub_2,Пастка-Сюрприз
loc_talent_broker_ability_stimm_field_sub_2_desc,"Щойно дія {stimm_field:%s} завершується, вона вибухає, заражаючи навколишніх ворогів {stacks:%s} стаками {toxin:%s}."
loc_talent_broker_aura_anarchist,Анархіст
loc_talent_broker_aura_anarchist_desc,{critical_chance:%s} шансу критичного удару для тебе та союзників у Єдності.
loc_talent_broker_aura_gunslinger,Швидкостріл
loc_talent_broker_aura_gunslinger_desc,"Коли ти або союзники в Єдності підбираєте набої, кожен із вас відновлює кількість набоїв, що дорівнює {ammo:%s} від цього підбору."
loc_talent_broker_aura_gunslinger_improved,Покращений Швидкостріл
loc_talent_broker_aura_gunslinger_improved_desc,"Коли ти або союзники в Єдності підбираєте набої, кожен із вас відновлює кількість набоїв, що дорівнює {ammo:%s} від цього підбору.

Це посилена версія {talent:%s}."
loc_talent_broker_aura_ruffian,Гультяй
loc_talent_broker_aura_ruffian_desc,{melee_damage:%s} шкоди у ближньому бою для тебе та союзників у Єдності.
loc_talent_broker_blitz_flash_grenade,Хлопушка
loc_talent_broker_blitz_flash_grenade_desc,"Швидка у використанні граната, що збиває ворогів з рівноваги._x000D_
_x000D_
{max_charges:%s} Макс. Гранат."
loc_talent_broker_blitz_flash_grenade_improved,Пітарда
loc_talent_broker_blitz_flash_grenade_improved_desc,"Швидка у використанні граната, що збиває ворогів з рівноваги.

Кожні {num_kills:%s} убивств на близькій дистанції створюють {num_charges:%s} гранат(у).

{max_charges:%s} макс. гранат.

Це посилена версія {talent_name:%s}."
loc_talent_broker_blitz_missile_launcher,Бабахоносець
loc_talent_broker_blitz_missile_launcher_desc,"Потужна ракетниця.

{max_charges:%s} макс. ракет."
loc_talent_broker_blitz_tox_grenade,Хімграната
loc_talent_broker_blitz_tox_grenade_desc,"Кинута граната, що містить {toxin:%s}. Після вибуху каністра розкривається, і вміст розливається по площі.

{max_charges:%s} макс. гранат."
loc_talent_broker_damage_after_toxined_enemies,Токсиноманія
loc_talent_broker_damage_after_toxined_enemies_desc,{damage:%s} базової шкоди за кожного {toxin:%s}-зараженого ворога поруч. До максимуму в {damage_max:%s}.
loc_talent_broker_keystone_adrenaline_junkie,Адреналіновий шал
loc_talent_broker_keystone_adrenaline_junkie_desc,"Удари у ближньому бою надають тобі стак {adrenaline:%s}. Критичні Удари у ближньому бою надають {on_crit:%s} додатковий стак. Якщо протягом {duration:%s}с не отримано жодного стака, один стак буде знято.

За {max_stacks:%s} стаків усі стаки {adrenaline:%s} знімаються, і ти отримуєш {frenzy:%s}.

{frenzy:%s} надає {attack_speed:%s} швидкості атаки та {melee_damage:%s} шкоди у ближньому бою, тривалістю {frenzy_duration:%s}с."
loc_talent_broker_keystone_adrenaline_junkie_sub_1,Адреналіновий убивця
loc_talent_broker_keystone_adrenaline_junkie_sub_1_desc,Удари по слабких місцях тепер надають {stacks:%s} додатковий стак {adrenaline:%s}. Звичайні удари у ближньому бою не надають стаків.
loc_talent_broker_keystone_adrenaline_junkie_sub_2,Адреналіновий каратель
loc_talent_broker_keystone_adrenaline_junkie_sub_2_desc,Фінальні удари тепер надають {stacks:%s} додаткові стаки {adrenaline:%s}. Фінальні удари по елітах надають {elite_stacks:%s} додаткові стаки. Невбиваючі удари не надають стаків.
loc_talent_broker_keystone_adrenaline_junkie_sub_3,Розпалена лють
loc_talent_broker_keystone_adrenaline_junkie_sub_3_desc,Подовжити тривалість {frenzy:%s} до {duration:%s}с.
loc_talent_broker_keystone_adrenaline_junkie_sub_4,Неконтрольована агресія
loc_talent_broker_keystone_adrenaline_junkie_sub_4_desc,Подовжити тривалість {adrenaline:%s} до {duration:%s}с.
loc_talent_broker_keystone_adrenaline_junkie_sub_5,Незнаний адреналін
loc_talent_broker_keystone_adrenaline_junkie_sub_5_desc,"Доки активна {frenzy:%s}, ти відновлюєш {toughness:%s} щитів щосекунди."
loc_talent_broker_keystone_chemical_dependency,Хімозна залежність
loc_talent_broker_keystone_chemical_dependency_desc,"Використання стиму надає стак {dependency:%s} на {duration:%s}с. 

За кожен стак отримуєш
{cooldown_reduction:%s} відновлення перезарядки здібності.

Максимум {max_stacks:%s} стаки. стаки спадають по одному."
loc_talent_broker_keystone_chemical_dependency_sub_1,Посилені хімікати
loc_talent_broker_keystone_chemical_dependency_sub_1_desc,Кожен стак {dependency:%s} додатково надає {critical_chance:%s} шансу критичного удару.
loc_talent_broker_keystone_chemical_dependency_sub_2,Хімпідсилення
loc_talent_broker_keystone_chemical_dependency_sub_2_desc,"Використання стиму відновлює {toughness:%s} щитів. Додатково, кожен стак {dependency:%s} надає {toughness_damage_reduction:%s} зменшення шкоди по щитах."
loc_talent_broker_keystone_chemical_dependency_sub_3,Максимізація химікатів
loc_talent_broker_keystone_chemical_dependency_sub_3_desc,"Кожен стак {dependency:%s} тепер триває {duration:%s} с, але максимальна кількість стаків збільшується до {max_stacks:%s}."
loc_talent_broker_keystone_vultures_mark_aoe_stagger,Поштовх стерв’ятника
