key,value
loc_achievement_complete_missions_difficulty_4_description,Виконати місії {target} на загрозі «Єресь» або вище.
loc_achievement_complete_missions_difficulty_5_description,Виконати місії {target} на загрозі «Прокляття» або вище.
loc_achievement_complete_missions_easy_difficulty_x_name,Доведи свою гідність ({tier})
loc_achievement_complete_missions_medium_difficulty_x_name,Борись за праведну справу ({tier})  
loc_achievement_consecutive_dodge_1_name,Надприродне ухиляння (1)
loc_achievement_consecutive_dodge_2_name,Надприродне ухиляння (2)
loc_achievement_consecutive_dodge_3_name,Надприродне ухиляння (3)
loc_achievement_consecutive_dodge_x_description,"Ухилитися від {target} атак, не отримавши шкоди."
loc_achievement_consecutive_headshots_description,Убити {target} ворогів поспіль пострілами в голову.
loc_achievement_consecutive_headshots_name,Серійний убивця
loc_achievement_corruption_healed_using_green_stimm_description,Відновити {target} ушкодження Погані собі чи членам команди за допомогою мед-стимулятора.
loc_achievement_corruption_healed_using_green_stimm_stimm_name,Очищення та вижигання
loc_achievement_crusher_overhead_smash_dodged_description,Ухилитися від {target} ударів згори Оґрина-трощителя.\n[рахується лише один раз за кожного Оґрина-трощителя]
loc_achievement_crusher_overhead_smash_dodged_name,Уникнути трощення
loc_achievement_cultist_berzerker_head_description,Убити {target} Дреґів-Берсерків пострілами в голову.
loc_achievement_cultist_berzerker_head_name,Протокол обезголовлення
loc_achievement_cultist_gunner_shot_dodged_description,Ухилитися від {target} пострілів стрільця під час спринту.
loc_achievement_cultist_gunner_shot_dodged_name,Ривок до порятунку
loc_achievement_deployables_1_name,Дисципліна і командна робота (1)
loc_achievement_deployables_2_name,Дисципліна і командна робота (2)
loc_achievement_deployables_3_name,Дисципліна і командна робота (3)
loc_achievement_deployables_4_name,Дисципліна і командна робота (4)
loc_achievement_deployables_5_name,Дисципліна і командна робота (5)
loc_achievement_deployables_x_description,Поділитися {target} боксом з боєприпасами або аптечкою.
loc_achievement_difficult_flash_win_description,Завершити блискавичну місію на загрозі рівня «Прокляття».
loc_achievement_difficult_flash_win_name,Швидке реагування
loc_achievement_difficult_mission_twins_hard_mode_win_description,Завершити «ортуський наступ» на загрозі рівня «Прокляття» після розблокування секретного важкого режиму.
loc_achievement_difficult_mission_twins_hard_mode_win_name,Дзвін дзвонить для тебе
loc_achievement_difficult_mission_twins_win_description,Перемогти близнюків Карнака під час «ортуського наступу» на рівні загрози «Прокляття».
loc_achievement_difficult_mission_twins_win_name,Двох зайців одним пострілом (екстреміс)
loc_achievement_elites_and_specials_killed_using_red_stimm_description,Під дією бойового стимулятора убити {target} еліти і спеціалістів.
loc_achievement_elites_and_specials_killed_using_red_stimm_name,Рідкий Гнів
loc_achievement_enemies_1_name,Знищити єретиків (1)
loc_achievement_enemies_2_name,Знищити єретиків (2)
loc_achievement_enemies_3_name,Знищити єретиків (3)
loc_achievement_enemies_4_name,Знищити єретиків (4)
loc_achievement_enemies_5_name,Знищити єретиків (5)
loc_achievement_enemies_climbing_description,"Убити {target} ворогів, що видираються."
loc_achievement_enemies_climbing_name,Мухобійка
loc_achievement_enemies_killed_by_barrels_description,"Убити {target} ворогів, підірвавши вибухові бочки."
loc_achievement_enemies_killed_by_barrels_name,Ситуаційна обізнаність
loc_achievement_enemies_killed_by_poxburster_description,"Убити {target} ворогів, підірвавши чумовибухач поряд із ними."
loc_achievement_enemies_killed_by_poxburster_name,Ворог мого ворога — мій друг
loc_achievement_enemies_x_description,Убити {target} ворогів вцілому.
loc_achievement_enemies_x_name,Очищення єретиків  
loc_achievement_executor_non_headshot_description,Убити {target} Скабів-Трощителів без пострілів у голову.
loc_achievement_executor_non_headshot_name,Важка праця
loc_achievement_expertise_level_description,Поліпшити рівень зброї до {level}.
loc_achievement_expertise_level_name,Зброяр ({rank})
loc_achievement_fast_blocks_1_name,Імператор захистить (1)
loc_achievement_fast_blocks_2_name,Імператор захистить (2)
loc_achievement_fast_blocks_3_name,Імператор захистить (3)
loc_achievement_fast_blocks_x_description,Заблокувати {target} шкоди за {time_window}с.
loc_achievement_fast_enemies_1_name,Шалений убивця (1)
loc_achievement_fast_enemies_2_name,Шалений убивця (2)
loc_achievement_fast_enemies_3_name,Шалений убивця (3)
loc_achievement_fast_enemies_x_description,Убити {target} ворогів за {time_window}с.
loc_achievement_fast_headshot_1_name,Ухилися від цього (1)
loc_achievement_fast_headshot_2_name,Ухилися від цього (2)
loc_achievement_fast_headshot_3_name,Ухилися від цього (3)
loc_achievement_fast_headshot_x_description,Убити {target} ворогів пострілами в голову за 10с.
loc_achievement_flamer_killed_before_attack_occurred_description,"Убити {target} паліїв Дреґів або Скабів до того, як вони встигнуть використати свою здібність."
loc_achievement_flamer_killed_before_attack_occurred_name,Загасити свічку
loc_achievement_flawless_mission_1_name,Бездоганне виконання (1)
loc_achievement_flawless_mission_2_name,Бездоганне виконання (2)
loc_achievement_flawless_mission_3_name,Бездоганне виконання (3)
loc_achievement_flawless_mission_x_description,"Завершити {target} місій поспіль, не будучи поваленим, на загрозі «Злоба» або вище."
loc_achievement_flawless_team_description,Завершити 100 місій без жодного впавшого союзника.
loc_achievement_flawless_team_name,Команда мрії
loc_achievement_grenadier_killed_before_attack_occurred_description,"Убити {target} бомберів Дреґів або Скабів до того, як вони встигнуть використати свою здібність."
loc_achievement_grenadier_killed_before_attack_occurred_name,Імплозія
loc_achievement_group_adamant_2_description,"Виконати такі Покути, граючи за Арбітра."
loc_achievement_group_class_adamant_2_1_name,Зв’язаний присягою (1)
loc_achievement_group_class_adamant_2_2_name,Зв’язаний присягою (2)
loc_achievement_group_class_adamant_2_3_name,Зв’язаний присягою (3)
loc_achievement_group_class_challenges_x_name,За Імператора ({tier})
loc_achievement_group_class_ogryn_2_1_name,Кісткоголовий (1)
loc_achievement_group_class_ogryn_2_2_name,Кісткоголовий (2)
loc_achievement_group_class_ogryn_2_3_name,Кісткоголовий (3)
loc_achievement_group_class_ogryn_2_description,"Завершити наступні спокути, граючи за Оґрина."
loc_achievement_group_class_psyker_2_1_name,Кінетичний убивця (1)
loc_achievement_group_class_psyker_2_2_name,Кінетичний убивця (2)
loc_achievement_group_class_psyker_2_3_name,Кінетичний убивця (3)
loc_achievement_group_class_psyker_2_description,"Завершити наступні спокути, граючи за Псайкера."
loc_achievement_group_class_veteran_2_1_name,У ціль (1)
loc_achievement_group_class_veteran_2_2_name,У ціль (2)
loc_achievement_group_class_veteran_2_3_name,У ціль (3)
loc_achievement_group_class_veteran_2_description,"Завершити наступні спокути, граючи за Ветерана."
loc_achievement_group_class_zealot_2_1_name,Шлях святих (1)
loc_achievement_group_class_zealot_2_2_name,Шлях святих (2)
loc_achievement_group_class_zealot_2_3_name,Шлях святих (3)
loc_achievement_group_class_zealot_2_description,Виконати наступні спокути за Бузувіра.
loc_achievement_group_class_zealot_3_description,Виконати наступні досягнення за Бузувіра.
loc_achievement_group_cooperation_description,Виконати наступні командні спокути.
loc_achievement_group_cooperation_name,Добрий самарянин
loc_achievement_group_defence_description,Виконати наступні оборонні спокути.
loc_achievement_group_defence_name,Справа захисту
loc_achievement_group_enemies_chaos_description,Виконати наступні спокути жаху.
loc_achievement_group_enemies_chaos_name,Очищення погані
loc_achievement_group_enemies_cultists_description,Виконати наступні спокути Дреґів.
loc_achievement_group_enemies_cultists_name,Знищити єретиків
loc_achievement_group_enemies_renegades_description,Виконати наступні спокути Скабів.
loc_achievement_group_enemies_renegades_name,Вирізати зрадників
loc_achievement_group_missions_description,Виконати наступні місії спокут.
loc_achievement_group_missions_name,Місія малоймовірна
loc_achievement_group_offence_description,Виконати наступні наступальні спокути.
loc_achievement_group_offence_name,"В атаку, в атаку, в атаку!"
loc_achievement_group_ogryn_2_description,"Виконати наступні Покути, граючи за Оґрина."
loc_achievement_group_psyker_2_description,"Виконати такі Покути, граючи за Псайкера."
loc_achievement_group_rank_1_difficulty_1_name,Перші кроки (1)  
loc_achievement_group_rank_2_difficulty_2_name,Перші кроки (2)  
loc_achievement_group_rank_4_difficulty_3_name,Агітаційні матеріали (1)  
loc_achievement_group_rank_5_difficulty_4_name,Агітаційні матеріали (2)  
loc_achievement_group_veteran_2_description,"Виконати такі Покути, граючи за Ветерана."
loc_achievement_group_zealot_2_description,"Виконати такі Покути, граючи за Бузувіра."
loc_achievement_hack_1_name,Слідчий (1)
loc_achievement_hack_2_name,Слідчий (2)
loc_achievement_hack_3_name,Слідчий (3)
loc_achievement_hack_4_name,Слідчий (4)
loc_achievement_hack_5_name,"Той, хто шепоче машинам"
loc_achievement_hack_perfect_description,Завершити збір даних без жодного хибного введення ауспекса.
loc_achievement_hack_perfect_name,Бездоганний слідчий
loc_achievement_hack_x_description,Виконати {target} успішних зборів даних.
loc_achievement_havoc_clutch_description,Допомогти {target} гравцям завершити їхнє завдання «Божевілля».
loc_achievement_havoc_clutch_name,Божевілля під контролем {tier}
loc_achievement_havoc_flawless_win_description,"Завершити завдання «Божевілля» рангу {rank} або вище, щоб ніхто не був повалений."
loc_achievement_havoc_tier_description,Досягти рівня доступу {rank}.  
loc_achievement_havoc_tier_reached,Адепт 53-го: {rank}  
loc_achievement_havoc_veteran_desc,Завершити {target} завданнь Божевілля.
loc_achievement_havoc_veteran_name,Майстерність Божевілля ({tier})
loc_achievement_havoc_weekly_cache_description,Відкрити {target} тижневих скринь Божевілля.
loc_achievement_havoc_weekly_cache_name,Улюбленець квартирмейстера ({tier})
loc_achievement_horde_complete_all_maps_description,Пройти смертельні випробування у {target:%s} Театрах Принижень
loc_achievement_horde_complete_all_maps_name,… а ми лише актори.
loc_achievement_horde_complete_islands_description,Виконати {target} Театрів Принижень у Смертельних випробуваннях.
loc_achievement_horde_complete_islands_name,Світ — це сцена…
loc_achievement_horde_kills_during_blue_stimm_description,Убити {target} ворогів під дією стимулятора Спритності.
loc_achievement_horde_kills_during_blue_stimm_name,Червона лінія
loc_achievement_horde_mortis_collect_all_description,Відкрий усі Ехо Пам’яті екіпажу.
loc_achievement_horde_mortis_collect_all_name,Пам’ятотворець
loc_achievement_horde_mortis_collect_one_description,Принеси смертельну реліквію для Сефоні.
loc_achievement_horde_mortis_collect_one_name,Архіваріус
loc_achievement_horde_no_heal_description,"Завершити смертельне випробування на рівні загрози «Хаос», не поповнюючи набоїв і не користуючись мед-станцією."
loc_achievement_horde_no_heal_title,Без припасів
loc_achievement_horde_win_cowboy_archetype_description,"Пройти одне смертельне випробування, використовуючи Архетип «Індульгенцію Роздавача Смерті»."
loc_achievement_horde_win_cowboy_archetype_name,Роздавач смерті
loc_achievement_horde_win_critical_archetype_description,"Пройти одне смертельне випробування, використовуючи Архетип «Індульгенцію Улюбленця Імператора»."
loc_achievement_horde_win_critical_archetype_name,Улюбленець Імператора
loc_achievement_horde_win_electric_archetype_description,"Пройти одне смертельне випробування, використовуючи Архетип «Шокуючої індульгенції»."
loc_achievement_horde_win_electric_archetype_name,Шокуючий
loc_achievement_horde_win_elementalist_archetype_description,"Пройти одне смертельне випробування, використовуючи Архетип «Індульгенції Елементаліст»."
loc_achievement_horde_win_elementalist_archetype_name,Елементаліст
loc_achievement_horde_win_families_group_x_description,"Пройти смертельне випробування, використовуючи {target:%s} доступних Архетипів Індульгенцію."
loc_achievement_horde_win_families_group_x_name,Еліта Смерті ({tier:%s})
loc_achievement_horde_win_fire_archetype_description,"Пройти одне смертельне випробування, використовуючи Архетип «Індульгенцію Пірокінетика»."
loc_achievement_horde_win_fire_archetype_name,Пірокінетик
loc_achievement_horde_win_unkillable_archetype_description,"Пройти одне смертельне випробування, використовуючи Архетип «Індульгенцію Колоса»."
loc_achievement_horde_win_unkillable_archetype_name,Колос
loc_achievement_horde_win_unstoppable_archetype_description,"Пройти одне смертельне випробування, використовуючи Архетип «Індульгенція Голіафа»."
loc_achievement_horde_win_unstoppable_archetype_name,Голіаф
loc_achievement_kill_chaos_1_name,Очищувач (1)
loc_achievement_kill_chaos_2_name,Очищувач (2)
loc_achievement_kill_chaos_3_name,Очищувач (3)
loc_achievement_kill_chaos_4_name,Очищувач (4)
loc_achievement_kill_chaos_5_name,Очищувач (5)
loc_achievement_kill_chaos_x_description,Убити {target} чумоходців та інших жахів варпу.
loc_achievement_kill_cultists_1_name,Мисливець на Дреґів (1)
loc_achievement_kill_cultists_2_name,Мисливець на Дреґів (2)
loc_achievement_kill_cultists_3_name,Мисливець на Дреґів (3)
loc_achievement_kill_cultists_4_name,Мисливець на Дреґів (4)
loc_achievement_kill_cultists_5_name,Мисливець на Дреґів (5)
loc_achievement_kill_cultists_x_description,Убити {target} Дреґів.
loc_achievement_kill_renegades_1_name,Ліквідатор Скабів (1)
loc_achievement_kill_renegades_2_name,Ліквідатор Скабів (2)
loc_achievement_kill_renegades_3_name,Ліквідатор Скабів (3)
loc_achievement_kill_renegades_4_name,Ліквідатор Скабів (4)
loc_achievement_kill_renegades_5_name,Ліквідатор Скабів (5)
loc_achievement_kill_renegades_x_description,Убити {target} Скабів.
