key,value
loc_broker_female_a__blitz_03_a_03,Отримуйте!
loc_broker_female_a__blitz_03_a_04,"Дихайте глибше, гниляки!"
loc_broker_female_a__blitz_03_a_05,Хімія пішла!
loc_broker_female_a__blitz_03_a_06,Хімічний сюрпризик!
loc_broker_female_a__blitz_03_a_07,Хімія! Затримуйте подих!
loc_broker_female_a__blitz_03_a_08,Кидаю хімбомбу!
loc_broker_female_a__broker_bonding_conversation_25_a_01,"Не кусаєш лікті через те, що вліз у це?"
loc_broker_female_a__broker_bonding_conversation_25_c_01,З такими словами обережніше.
loc_broker_female_a__broker_bonding_conversation_26_a_01,"За цю справу добре платять, так?"
loc_broker_female_a__broker_bonding_conversation_26_c_01,Просто підтримую розмову.
loc_broker_female_a__broker_bonding_conversation_27_a_01,"Вдавай із себе одинака, скільки хочеш, але ми тобі потрібні."
loc_broker_female_a__broker_bonding_conversation_27_c_01,ОЦЕ прозвучало як згода.
loc_broker_female_a__broker_bonding_conversation_28_b_01,Ага. Ми це розвернемо як слід.
loc_broker_female_a__broker_bonding_conversation_28_d_01,"Ага, помітила. Думала змовчати, але ти все зіпсував."
loc_broker_female_a__broker_bonding_conversation_29_b_01,А тепер там повно гниляків.
loc_broker_female_a__broker_bonding_conversation_29_d_01,Жорстко. Дуже жорстко.
loc_broker_female_a__broker_bonding_conversation_30_b_01,Та ні. Конклав нас прикриє.
loc_broker_female_a__broker_bonding_conversation_30_d_01,Тоді пора братися за діло.
loc_broker_female_a__broker_bonding_conversation_31_a_01,"Ми ж прикриваємо одне одного, так?"
loc_broker_female_a__broker_bonding_conversation_31_c_01,Я ніколи в житті не була тягарем.
loc_broker_female_a__broker_bonding_conversation_32_a_01,"Тебе нічого не турбує, так?"
loc_broker_female_a__broker_bonding_conversation_32_c_01,"Ого. Крута дівка, так?"
loc_broker_female_a__broker_bonding_conversation_33_a_01,Я спостерігала за тобою. Ти навіть не кліпаєш.
loc_broker_female_a__broker_bonding_conversation_33_c_01,Не впевнена.
loc_broker_female_a__broker_bonding_conversation_34_b_01,Це можна сказати й приємніше.
loc_broker_female_a__broker_bonding_conversation_34_d_01,У тебе проблеми з характером.
loc_broker_female_a__broker_bonding_conversation_35_b_01,"Швидше не буде, якщо ми всі здохнемо."
loc_broker_female_a__broker_bonding_conversation_35_d_01,"Будь обережніша з тим, чого бажаєш."
loc_broker_female_a__broker_bonding_conversation_36_b_01,Ми впораємося. Чи ти вже нервуєш?
loc_broker_female_a__broker_bonding_conversation_36_d_01,Ну ти й щасливчик.
loc_broker_female_a__broker_bonding_conversation_37_b_01,"Ти це нам, чи Гнилякам?"
loc_broker_female_a__broker_bonding_conversation_37_d_01,"Приємно працювати з тобою, таке інше."
loc_broker_female_a__broker_bonding_conversation_38_b_01,У тебе не всі вдома.
loc_broker_female_a__broker_bonding_conversation_38_d_01,"У тебе своя думка, а в мене — правда."
loc_broker_female_a__broker_bonding_conversation_39_b_01,"Дивно, що ти це чуєш крізь крики."
loc_broker_female_a__broker_bonding_conversation_39_d_01,Як скажеш.
loc_broker_female_a__broker_bonding_conversation_40_a_01,Та заспокойся вже.
loc_broker_female_a__broker_bonding_conversation_40_c_01,"Сенс у тому, щоб перемогти й вижити."
loc_broker_female_a__broker_bonding_conversation_41_a_01,Ти мене в могилу зведеш.
loc_broker_female_a__broker_bonding_conversation_41_c_01,"Це твої розваги, ага."
loc_broker_female_a__broker_bonding_conversation_42_a_01,"Для таких, як ти, є слівце."
loc_broker_female_a__broker_bonding_conversation_42_c_01,"Я не це мала на увазі, але підходить."
loc_broker_female_a__broker_bonding_conversation_43_b_01,"Пригальмуй. Щоб зробити все як слід, потрібен час."
loc_broker_female_a__broker_bonding_conversation_43_d_01,"Принаймні я буду жива, щоб це сказати."
loc_broker_female_a__broker_bonding_conversation_44_b_01,"Ти бачиш тут хоч щось, чому можна радіти?"
loc_broker_female_a__broker_bonding_conversation_44_d_01,"Ти ненормальний, ти в курсі?"
loc_broker_female_a__broker_bonding_conversation_45_b_01,"Мабуть, це перше, що ти сказав, із чим я згодна."
loc_broker_female_a__broker_bonding_conversation_45_d_01,Я краще застрелюся.
loc_broker_female_a__broker_bonding_conversation_46_a_01,"Ти божевільний, але свою лямку тягнеш."
loc_broker_female_a__broker_bonding_conversation_46_c_01,"Тримати голову нижче стає природним, коли навколо літають кулі."
loc_broker_female_a__broker_bonding_conversation_47_a_01,"Тільки спробуй створити мені проблеми, чуєш?"
loc_broker_female_a__broker_bonding_conversation_47_c_01,"Ти виконуватимеш накази, або я сам із тобою покінчу."
loc_broker_female_a__broker_bonding_conversation_48_a_01,Буде насичений день!
loc_broker_female_a__broker_bonding_conversation_48_c_01,"Не думала, що ти здатний концентруватися достатньо довго, щоб занудьгувати."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_01_a_01,Тільки гляньте: Щурик тусується на смітнику.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_01_c_01,"І вигляд у тебе такий, ніби ти страшенно щасливий."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_02_a_01,"Я за тобою слідкую, Щурику."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_02_c_01,Жартуєш?
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_03_a_01,"Не сачкуй, Щурику!"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_03_c_01,"Я знаю лише те, що всю роботу роблю я."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_04_b_01,Це погроза? Прозвучало як погроза.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_04_d_01,Ага. Як скажеш.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_05_b_01,"Як скажеш. Просто я буду трохи зайнята, вбиваючи всіх цих Гниляків."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_05_d_01,Я ТАКА задоволена.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_06_b_01,"О, справді? Тобто я зможу піти звідси поважною громадянкою?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_06_d_01,"Ага, від цього мені аж на душі потеплішало."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_07_a_01,Ти взагалі коли-небудь пригальмовуєш?
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_07_c_01,"Пахне невдячною роботою, як на мене."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_08_a_01,"Ти рухаєшся так, ніби це знайома територія. Твої старі володіння, так?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_08_c_01,"Мабуть, так. Я маю на увазі, ти ж б'єшся пліч-о-пліч із ""правопорушницею"", чи не так?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_09_a_01,"Похмурий гівнюк, еге ж?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_09_c_01,Тому треба його вигадати. Потім посміятися з нього. І стане краще.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_10_b_01,"[Сміється] Не думаю, що ти мені дозволиш, тож тут без проблем."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_10_d_01,"Ну, треба ж сміятися, правда? Інакше я можу стати такою, як ти."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_11_b_01,Ніщо не зрівняється з імпровізацією.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_11_d_01,"Давай так: ТИ дозволиш мені робити все по-своєму, а я не стрілятиму тобі в спину."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_12_b_01,"Чарівно. Якщо це допоможе, я не розраховую довго тут прожити."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_12_d_01,"Ага, важко бути Щуриком."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_13_a_01,Тиха яка. Сказати нічого?
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_13_c_01,"Щурик, який не хоче патякати? Тепер я бачила все."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_14_a_01,Ти не як інші Щур-поборники.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_14_c_01,"Та все одно пече, еге ж?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_15_a_01,"Ти там ще живий, Щурику?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_15_c_01,"Ага? Ну, не чекай, що я буду за тебе підставлятися."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_16_b_01,"Гей! Я не така, як ці Гниляки, зрозуміло?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_16_d_01,"Ігри в слова? Це все, на що ти здатен?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_17_b_01,"Починаєш втрачати лік часу? Схоже, ти готовий на звалище."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_17_d_01,"Якщо хочеш, щоб тебе туди підкинули, тільки скажи."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_18_b_01,"Та ну? Подумай, з ким говориш."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_18_d_01,Розказуй це собі й далі.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_19_a_01,Ей! Щур-поборник! Прокидайся!
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_19_c_01,Це ретельно відпрацьована зухвалість. Я заманюю гнильців у хибне відчуття безпеки.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_20_a_01,"Тримай свого песика подалі від мене, ясно?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_20_c_01,Мені це не подобається! Тримай його від мене подалі!
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_21_a_01,Забагато Щуриків тут останнім часом.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_21_c_01,Озирнися... Ти справді добре постарався.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_22_b_01,Та не будь таким. Могло бути й гірше!
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_22_d_01,"Тільки поглянь, ми в чомусь погодилися..."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_23_b_01,Лекс — це самі лише вимоги.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_23_d_01,"Тобі СКАЗАЛИ? Гадаю, тебе самого це не дуже втішає, так?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_24_b_01,Ніби це щось змінює. Ми всі тут зловимо кулю.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_24_d_01,"Дуже приємно, я впевнена."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_25_a_01,"Ти занадто прешься від різанини, навіть як для щура."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_25_c_01,"Ага, але тобі це ПОДОБАЄТЬСЯ, правда?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_26_a_01,"Тримайся там, де я тебе бачу, добре?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_26_c_01,Ні на мить.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_27_a_01,Ти не по Закону вбиваєш. У тебе трабли.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_27_c_01,"Та ні, ти просто всіх ненавидиш. А Лекс — це лише привід."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_28_b_01,"Годі вже! Я працюю на Конклав, і якщо ти б'єшся зі мною... то й ти теж."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_28_d_01,Ага. Комусь із нас доведеться піти.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_29_b_01,Не парся. Звикнеш.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_29_d_01,Хочете мене? Ну спробуйте.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_30_b_01,"Ти ж знаєш, що Лекс — це не людина, так?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_30_d_01,"Бачиш? Ти щойно назвав її ""вона"". Ти себе взагалі чуєш?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_31_a_01,"Ти холодний, навіть як для Щурика."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_31_c_01,"І багато ти зустрічаєш тих, хто на це заслуговує?"
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_32_a_01,"Можеш вдавати, що ми на одній стороні, але я то ці фокуси знаю."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_32_c_01,Ага. Дуже переконливо. Тільки запам’ятай: зі мною щось станеться — Конклав відплатить.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_33_a_01,Запам'ятай: я на твоєму боці.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_33_c_01,"Любчику, це те саме."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_34_b_01,Я не виконую твоїх наказів.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_34_d_01,Гарне ставлення.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_35_b_01,Я нічого не боюся.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_35_d_01,Беру свої слова назад.
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_36_b_01,"Рада чути, що ти розважаєшся."
loc_broker_female_a__broker_female_a_adamant_bonding_conversation_36_d_01,"Ти диви. Ти ледь не висловив емоцію, відмінну від ненависті."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_01_a_01,"Ти зі мною, Колодо?"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_01_c_01,Рада це чути!
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_02_a_01,"З тебе вийшов би класний ломатель ніг, знаєш?"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_02_c_01,Маєш улюбленця?
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_03_a_01,У тебе це виходить природно.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_03_c_01,"Я б подумав, що вбивати для Оґрина це як два пальці."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_04_b_01,Ти раніше бодай якісь імена пам’ятав?
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_04_d_01,Звучить як план.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_05_b_01,У мене до цього завжди був хист. Інакше б не вижила.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_05_d_01,Справді?
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_06_b_01,Це часто трапляється?
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_06_d_01,Ти зараз сонний?
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_07_a_01,Ти жорстка.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_07_c_01,Та невже? Забути що?
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_08_a_01,"Тобі подобається битися, Колодо?"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_08_c_01,"Мені теж! Тримайся мене, і знайдемо найкращі бійки!"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_09_a_01,"Що, філософствуєш там?"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_09_c_01,"Та хай. Просто далі клади гниляків, га?"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_10_b_01,"Ні. Але можу дозволити ТОБІ допомогти МЕНІ, якщо хочеш."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_10_d_01,"Багато-багато, Колодо."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_11_b_01,"Їх повно навколо. Просто треба хапати, перш ніж ми це зробимо. Або можеш краще цілитися."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_11_d_01,"Я чомусь знала, що ти це скажеш."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_12_b_01,"Можу закинути слівце Рейлерам. Їм би знадобився хтось такий, як ти."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_12_d_01,"З іншого боку, не думаю, що те, чим ти керуєш, довго протримається на рейках..."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_13_a_01,"Тебе щось бентежить, Колодо?"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_13_c_01,"Ось тобі підказка. Якщо воно стріляє в тебе, стріляй у відповідь."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_14_a_01,Дам пораду: не їж Гниляків.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_14_c_01,"Як хочеш, але не кажи, що я не попереджала."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_15_a_01,"Тримай голову нижче, бо прикінчать!"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_15_c_01,Ти багато чого забуваєш.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_16_b_01,"Рада це чути. І все ж, могло б бути й краще."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_16_d_01,"Добре, добре. Ти тут головний."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_17_b_01,Та ні. Поганець тут — Залізномордий.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_17_d_01,"Не переймайся. Просто слухай мене, і все буде добре."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_18_b_01,Ні. Ця справа ще не закінчилася. А що?
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_18_d_01,Я так і думала.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_19_a_01,"Є шанс, що я можу найняти тебе для прикриття?"
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_19_c_01,"Ага, щось типу того."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_20_a_01,А ти той ще мерзотник.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_20_c_01,"Ага, можливо, в цьому щось є."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_21_a_01,"Треба рухатися. Якщо нас притиснуть, нам кінець."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_21_c_01,"Знаєш, тепер я хочу, щоб вони довели, що ти не правий."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_22_b_01,"Це смерть? Мабуть, смерть."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_22_d_01,"Якщо не можеш сказати нічого корисного, стули пельку."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_23_b_01,"Не сподівайся. Це ж система послуг, так? Конклав дає обіцянки, а ми сподіваємося, що вони їх дотримаються."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_23_d_01,Ніби ти й так не збирався.
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_24_b_01,"Можеш спробувати, але мені здається, що крім нас нікого немає."
loc_broker_female_a__broker_female_a_ogryn_bonding_conversation_24_d_01,І хто тут робить «Лєман-Расса» з нічого? Га?
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_01_a_01,У тебе вигляд втікачки зі стажем.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_01_c_01,Присягни Конклаву. Вони тебе захистять.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_02_a_01,Краще не зазирай до мене в голову.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_02_c_01,"Хочеш сказати, мої думки нічого не варті?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_03_a_01,"Ти ж не вибухнеш, га?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_03_c_01,"Це не було ""ні""."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_04_b_01,"Ти що, відьма часу?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_04_d_01,"Продовжуй битися, і, можливо, це не буде неминучим."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_05_b_01,Ваші самі звернулися до Конклаву. Він може звинувачувати лише себе.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_05_d_01,Нехай тільки сунеться. Ми до нього готові.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_06_b_01,"Як скажеш, але якщо якийсь невимовний жах почне носити тебе як шкіряний костюм, я тебе підстрелю."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_06_d_01,Прошу.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_07_a_01,"Тримайся там, де я тебе бачу."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_07_c_01,"Не впевнена, але ВИГЛЯД у тебе підозрілий."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_08_a_01,"Не роби цього, я тебе попереджаю!"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_08_c_01,"Ти знову збиралася скаржитися, так?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_09_a_01,А як щодо підкріплення? Це надто багато?
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_09_c_01,"Гаразд, ти прикриєш мене, БУДЬ ЛАСКА?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_10_b_01,А ти не така вже й погана... як для брудної Відьми.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_10_d_01,Я б на твоєму місці не сподівалася.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_11_b_01,"Не впевнена, що ти комусь подобаєшся."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_11_d_01,"Заздрість? Ага, саме вона. Точно."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_12_b_01,"Що, маги? Та ні. Вони нікчемні... ті, хто не на зарплаті в Конклаву."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_12_d_01,"Мене це влаштовує. Немає нічого поганого в тому, щоб залишатися поза ауспексом."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_13_a_01,"Інші кажуть, що ти тривожна, але ти мені подобаєшся."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_13_c_01,Стривай... ТИ збиралася змусити мене зникнути?
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_14_a_01,"Б'юся об заклад, Гниляки замишляють щось жахливе."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_14_c_01,"Можливо, він просто намагається випендритися?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_15_a_01,Колись знала одного з ваших.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_15_c_01,"Перше. І красивим він теж не був. Не після того, як ота ШТУКА вилізла з його мозку."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_16_b_01,Особисто я так не вважаю.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_16_d_01,Тут ніщо довго не залишається свіжим.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_17_b_01,Хороший ЩО саме?
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_17_d_01,Не могли б ви... стояти подалі?
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_18_b_01,Ти не мрієш!
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_18_d_01,Я здаюся!
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_19_a_01,"Ми розберемося з цією справою тепер, коли до неї долучилися справжні бійці."
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_19_c_01,Не можеш їх заблокувати?
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_20_a_01,"Я хочу, щоб ці Гниляки зникли!"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_20_c_01,Ти мариш!
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_21_a_01,Тримайся мене. Я знаю це місто краще за будь-кого.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_21_c_01,"Він такий? Чи він просто КАЖЕ, що такий?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_22_b_01,Я б на це не розраховувала. Ця справа ще не закінчилася.
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_22_d_01,"Може, протримаєшся ще трохи?"
loc_broker_female_a__broker_female_a_psyker_bonding_conversation_23_b_01,"Ага. Це не той Тертіум, який я пам'ятаю."
