key,value
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_01_d_01,Можуть узяти мої. Я дуже щедрий.
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_02_b_01,Багато тренувався!
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_02_d_01,Тоді тренуватимусь іще!
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_03_b_01,"Що там казав Бос?.. А, ""Це клята палиця, щоб нас бити""."
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_03_d_01,"Дурненька Бляхопико. Я завеликий, щоб жити в книжці."
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_04_b_01,"Тоді радій, бо ти служиш із найкращим!"
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_04_d_01,"Добре! Я живу, щоб догоджати!"
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_05_b_01,Це не я!
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_05_d_01,"[Нюхає] Хм. Може, і я..."
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_06_a_01,"Це Лекс каже, що ти маєш бути сердитою, так?"
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_06_c_01,Але ж тобі подобається вбивати лексоломів. Це весело!
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_07_a_01,"Коли звітуватимеш про мене, скажеш щось добре, так?"
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_07_c_01,Я завжди хороший! Звіт має бути повен похвали!
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_08_a_01,"Ти сьогодні надто чиста й блискуча, Бляхопико."
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_08_c_01,Але скоро ти будеш у крові та кишках. Шкода.
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_09_a_01,"Треба лиш один закон, Бляхопико. Не вмирай."
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_09_c_01,Так і має бути.
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_10_a_01,"Скільки законів я сьогодні порушив, Бляхопико?"
loc_ogryn_a__adamant_female_a_ogryn_bonding_conversation_10_c_01,Жодного — це... Добре?
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_01_b_01,"Це щоб ти знала, що я тут. Щоб тебе заспокоїти."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_01_d_01,"Заспокоїть, Бляхопико. Заспокоїть."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_03_b_01,Що робив? Я не слухав.
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_03_d_01,"Так, Босе!"
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_04_b_01,Я нічого особливого. Але я дуже сильний.
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_04_d_01,"Менше мізків — більше місця для м'язів, еге ж!"
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_05_b_01,"Добрий Оґрин завжди там, де треба."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_05_d_01,"Краще, коли менше думаєш."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_06_a_01,Я бачив і гірші місця.
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_06_c_01,"Було раз, в отруйних ямах Волга..."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_07_a_01,"Іноді я думаю, чому ніхто не щасливий?"
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_07_c_01,"Думай менше, як я. Тоді будеш щаслива."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_08_a_01,Битися. Перемагати. Просте життя. Це добре.
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_08_c_01,Хіба не для цього тебе зробили?
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_09_a_01,"От би я був розумний, як Бронелиций."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_09_c_01,"Бачиш, завжди маєш розумну відповідь."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_10_a_01,"Я бачив, як твій собацюра грався з ногою. Людською ногою."
loc_ogryn_a__adamant_female_b_ogryn_bonding_conversation_10_c_01,Я можу принести тобі ногу. Багато ніг.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_01_b_01,Справді? Чого ти так думаєш?
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_01_d_01,Я завжди забуває відповіді. Шкода.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_02_b_01,"Добре, Бляхопико. Я триматимуся поруч."
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_02_d_01,Це важко. Я ве-ли-че-з-ний.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_03_b_01,"Якби все скінчилось, я б тобі не знадобився."
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_03_d_01,В іншому бою. Таке життя оґрина.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_04_b_01,Справді? Для кого?
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_04_d_01,Воістину день чавлення!
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_05_b_01,"Так! Бляхопика, оґрин і собацюра! Непереможні!"
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_05_d_01,Не псуй усе. Ми НЕПЕРЕМОЖНІ!
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_06_a_01,Як втомишся — я тебе понесу. Та не питання.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_06_c_01,Добре. Лізь мені на спину.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_07_a_01,Який твій улюблений спосіб вбивати єретика?
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_07_c_01,І де тут веселощі?
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_08_a_01,Найбільше ненавиджу поганих оґринів. Я ніколи не стану поганим оґрином.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_08_c_01,"Це дуже смішно. Смішно, тому що ти дуже крихітна."
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_09_a_01,Подобається на Скорботній Зорі?
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_09_c_01,Але тобі ж подобається затримувати в'язнів.
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_10_a_01,"Замість кричати, спробувала б краще пісні вчити."
loc_ogryn_a__adamant_female_c_ogryn_bonding_conversation_10_c_01,"Це як кричати, тільки голос іде вгору та вниз."
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_01_b_01,"Іноді, але вони займають багато місця."
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_01_d_01,"Виклик, так. Оґрини — це завжди виклик."
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_02_b_01,Єдина тактика — спершу розчавити найбільшого ворога.
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_02_d_01,"День, коли вбиваєш потвор, — хороший день."
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_03_b_01,Ви друзі. Оґрини захищають друзів.
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_03_d_01,Ти б і одного не дістав!
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_04_b_01,Тяжко працюй. Запекло бийся. Спи потім.
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_04_d_01,"Розчавимо ще кілька голів, а тоді відпочинемо."
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_05_b_01,Я? Змушую ЙОГО нервувати?
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_05_d_01,Це правда. 
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_07_a_01,"Твій собацюра... Він дружній, ні?"
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_07_c_01,І він... намагає вкусити всіх товаришів?
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_08_a_01,"Це правда, що ти знаєш УСІ правила, так? Напам'ять?"
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_08_c_01,Яке правило найважливіше?
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_09_a_01,"Якщо я порушив правило випадково, це все одно погано?"
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_09_c_01,"Якщо це тебе розлютить, тоді... ні. Нічого."
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_10_a_01,Цю книгу Лекс роблять в оґринському розмірі?
loc_ogryn_a__adamant_male_a_ogryn_bonding_conversation_10_c_01,Сьогодні? Мені погано спиться.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_01_b_01,Я як скеля.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_01_d_01,Найтупіший оґрин на світі!
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_02_b_01,"Я понесу тебе в рюкзаку. Може, доведеться трохи тебе скласти."
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_02_d_01,Ти не будеш проти. Ти ж будеш мертвий.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_03_b_01,Як чемпіон!
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_03_d_01,"Ні. Не думаю, що я смачний."
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_04_b_01,Думати важко. Я лишаю це іншим.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_04_d_01,"Я тепер заплутався. Будь ласка, тихо."
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_05_b_01,Та все добре. Я можу бути радий за нас обох.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_05_d_01,"Ти з мене глузуєш, так?"
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_06_a_01,"Ти якийсь сумний, Залізяко. Хочеш обійнятися?"
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_06_c_01,Обіцяю не стискати так сильно цього разу.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_07_a_01,То... арбі-зрадник — це не як звичайний зрадник?
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_07_c_01,Що я роблю?
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_08_a_01,"Мені треба мати більшу гармату. Це ж закон, так?"
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_08_c_01,Ти можеш це зробити законом? Запиши в книжку.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_09_a_01,"Тобі не подобається десантний корабель, так, Залізяко?"
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_09_c_01,Я можу тебе покидати. Це добра практика.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_10_a_01,У Лекса є картинки? Я люблю картинки.
loc_ogryn_a__adamant_male_b_ogryn_bonding_conversation_10_c_01,Книжка без картинок — як зрадник без кулі в голові.
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_01_b_01,Я завжди виконую накази.
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_01_d_01,"Вибач, що? Я не слухав."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_02_b_01,Чому? Я схожий на мертвого? Я МЕРТВИЙ?
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_02_d_01,"Може, ми всі мертві. Це багато що пояснює."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_03_b_01,Я не відчуваю ран у голову. Череп занадто товстий.
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_03_d_01,"Смішно, що голова болить, тільки коли Залізяка говорить."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_04_b_01,Що таке «Лекс»? Що таке «до-три-му-ва-тись»? І що таке «гро-ма-дя-нин»?
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_04_d_01,Не треба брати. Це недобре.
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_05_b_01,"Так ти хочеш, щоб я вбивав повільніше, так?"
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_05_d_01,"Швидко, повільно. Милосердя, без милосердя. Залізнолиций заплутує."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_06_a_01,"Ти помітив, які єретики м'які? Чвак під чоботом!"
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_06_c_01,"Хотів би я, щоб вони не були такі липкі."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_07_a_01,Чому ти завжди так хмуришся? Обличчя застрягло?
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_07_c_01,"Я розумію. Я також лякаю людей, коли посміхаюсь."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_08_a_01,"Якби ти був сильний, як я, ти б був великим воїном."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_08_c_01,"О... Так. Звісно, що так."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_09_a_01,Ти трощиш єретика. Я трощу єретика. Гарні часи!
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_09_c_01,"Якщо зробити з них пасту, вони не повернуться."
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_10_a_01,"Не все має горіти, так?"
loc_ogryn_a__adamant_male_c_ogryn_bonding_conversation_10_c_01,Тоді чому Крикуни завжди хочуть усе палити?
loc_ogryn_a__alerted_2_enemy_daemonhost_01,Збирається атакувати!
loc_ogryn_a__alerted_2_enemy_daemonhost_02,Обережно!
loc_ogryn_a__alerted_2_enemy_daemonhost_03,Акуратно!
loc_ogryn_a__alerted_2_enemy_daemonhost_04,Назад!
loc_ogryn_a__alerted_2_enemy_daemonhost_05,Відійдіть!
loc_ogryn_a__alerted_2_enemy_daemonhost_06,Воно атакує!
loc_ogryn_a__alerted_2_enemy_daemonhost_07,Демон-башка розізлився!
loc_ogryn_a__alerted_2_enemy_daemonhost_08,Демон-башка розізлився!
loc_ogryn_a__alerted_2_enemy_daemonhost_09,Рухайся!
loc_ogryn_a__alerted_2_enemy_daemonhost_10,Назад! Назад!
loc_ogryn_a__alerted_enemy_daemonhost_01,Не чіпати!
loc_ogryn_a__alerted_enemy_daemonhost_02,Не лізти!
loc_ogryn_a__alerted_enemy_daemonhost_03,Не підходьте!
loc_ogryn_a__alerted_enemy_daemonhost_04,Не турбуйте його!
loc_ogryn_a__alerted_enemy_daemonhost_05,Не чіпати! Не чіпати!
loc_ogryn_a__alerted_enemy_daemonhost_06,Ні!
loc_ogryn_a__alerted_enemy_daemonhost_07,Залиште цю штуку в спокої!
loc_ogryn_a__alerted_enemy_daemonhost_08,Стоп!
loc_ogryn_a__alerted_enemy_daemonhost_09,Обходимо стороною!
loc_ogryn_a__alerted_enemy_daemonhost_10,Залиште його в спокої!
loc_ogryn_a__almost_there_01,Майже готово!
loc_ogryn_a__almost_there_02,Недалеко!
loc_ogryn_a__almost_there_03,Наближаємось!
loc_ogryn_a__almost_there_04,Поспішайте!
loc_ogryn_a__almost_there_05,Рухайся швидше!
loc_ogryn_a__asset_foul_smoke_01,Хриплю як... кабан.
loc_ogryn_a__asset_foul_smoke_02,[Кашель] Потрібне чисте повітря.
loc_ogryn_a__asset_foul_smoke_03,Душить... задихаюсь! [Кашель]
loc_ogryn_a__asset_foul_smoke_04,Не можу... дихати [Кашель]
loc_ogryn_a__asset_grease_pit_01,Кров машин. Не впадати.
loc_ogryn_a__asset_grease_pit_02,"Кров машин. Смакує погано, але дуже ситно."
loc_ogryn_a__asset_nurgle_growth_01,[Рик] Не гарно. Не торкатися.
loc_ogryn_a__asset_nurgle_growth_02,Жахливий слиз. Виглядає мерзенно.
loc_ogryn_a__asset_nurgle_growth_03,"Та слиз тут не на своєму місці, як на мене."
loc_ogryn_a__asset_nurgle_growth_04,[Рик] Слиз. Мені не подобається слиз.
loc_ogryn_a__asset_nurgle_growth_05,Жахлива річ. Краще її не чіпати.
loc_ogryn_a__asset_sigil_01,"Пісок скрізь, чи не так?"
loc_ogryn_a__asset_sigil_02,Пісок скрізь. Єретики скрізь. Ха.
loc_ogryn_a__asset_unnatural_dark_a_01,Попереду темрява. Я краще полюю в темряві.
loc_ogryn_a__asset_unnatural_dark_a_02,"Світло не працює, чи не так?"
loc_ogryn_a__asset_unnatural_dark_a_03,Тут ніколи не буває світла...
loc_ogryn_a__asset_unnatural_dark_a_04,"Попереду світло згасло, чи не так?"
loc_ogryn_a__asset_unnatural_dark_b_01,Темрява мій давній друг.
loc_ogryn_a__asset_unnatural_dark_b_02,Нічого не бачу через цю кляту темряву.
loc_ogryn_a__asset_unnatural_dark_b_03,Світло не потрібне. Слідуй за носом.
loc_ogryn_a__asset_unnatural_dark_b_04,"Найстрашніше в темряві – це я, чи не так?"
loc_ogryn_a__away_from_squad_01,Де ви?
loc_ogryn_a__away_from_squad_02,Повністтю один…
loc_ogryn_a__away_from_squad_03,Де ви всі поділися?
loc_ogryn_a__away_from_squad_04,Звернув не туди.
loc_ogryn_a__away_from_squad_05,Куди всі звалили?
loc_ogryn_a__away_from_squad_06,Я казав вам залишатися зі мною!
loc_ogryn_a__away_from_squad_07,Сам. Не подобається.
loc_ogryn_a__away_from_squad_08,Де загін?
loc_ogryn_a__away_from_squad_09,Гей! Загін! Де ви?
loc_ogryn_a__away_from_squad_10,Загін? Загін!
loc_ogryn_a__blitz_grenade_box_a_01,У мене для тебе дещо є!
loc_ogryn_a__blitz_grenade_box_a_02,Коробка з бабахом!
loc_ogryn_a__blitz_grenade_box_a_03,Ось! Лише для тебе!
loc_ogryn_a__blitz_grenade_box_a_04,Чекай на коробку!
loc_ogryn_a__blitz_grenade_box_a_05,Жбурляю коробку!
loc_ogryn_a__blitz_grenade_box_a_06,А ось і коробка з бабахом!
loc_ogryn_a__blitz_grenade_box_a_07,Коробка смерті!
loc_ogryn_a__blitz_grenade_box_a_08,Кидальна коробка!
loc_ogryn_a__blitz_grenade_box_a_09,Відправка коробки!
loc_ogryn_a__blitz_grenade_box_a_10,Ось! Гарний подарунок! Зараз зробить БУМ!
loc_ogryn_a__blitz_rock_a_01,Потрясе тебе!
loc_ogryn_a__blitz_rock_a_02,Каміньчик для тебе!
loc_ogryn_a__blitz_rock_a_03,Ох поглянь! Каміньчик!
loc_ogryn_a__blitz_rock_a_04,Кидаю камінь!
loc_ogryn_a__blitz_rock_a_05,Камінь в пику!
loc_ogryn_a__blitz_rock_a_06,"Каменю, зустрічай єретика!"
loc_ogryn_a__blitz_rock_a_07,Кидаю камінь!
loc_ogryn_a__blitz_rock_a_08,Гарний каміньчик. Шукай друзів!
loc_ogryn_a__blitz_rock_a_09,"Будь гарний, маленький камінчику!"
loc_ogryn_a__blitz_rock_a_10,Цей каміньчик дружній!
loc_ogryn_a__bonding_conversation_behind_me_a_01,"Коли почнеться бій, Іскроголовий, ти будь за мною."
loc_ogryn_a__bonding_conversation_behind_me_c_01,"Добрий? Ні! Не хочу, щоб ти заважав. Не добрий! Міцний!"
loc_ogryn_a__bonding_conversation_behind_me_e_01,Ти можеш? … Що? … Як?
loc_ogryn_a__bonding_conversation_comrade_a_01,Мені подобаєшся. Мало говориш. Багато б'єшся.
loc_ogryn_a__bonding_conversation_comrade_c_01,Бачиш? Я в захваті! Ти справжній Оґрин!
loc_ogryn_a__bonding_conversation_headshot_extension_vet_a_ogr_a_c_01,Дуже. Був дуже над-звичайним.
loc_ogryn_a__bonding_conversation_headshot_extension_vet_c_ogr_a_c_01,"Не проблема! Тепер моя черга, так?"
loc_ogryn_a__bonding_conversation_killstreak_extension_vet_b_ogr_a_d_01,"Знав колись одну поему. Здається, вона починалася так:  Раааараррррхххх!"
loc_ogryn_a__bonding_conversation_killstreak_extension_vet_b_ogr_a_f_01,Це значуща Оґринська балада.
loc_ogryn_a__bonding_conversation_lasgun_b_01,"У чому справа, Бос?"
loc_ogryn_a__bonding_conversation_lasgun_d_01,Я теж! Тільки... не влізу. Це несправедливо.
loc_ogryn_a__bonding_conversation_lummox_b_01,"Так, з роду незграб. Маю родовід."
loc_ogryn_a__bonding_conversation_lummox_d_01,Я Оґрин з глибоким внутрішнім світом. Всі так кажуть.
loc_ogryn_a__bonding_conversation_metropolitan_alert_b_01,Я завжди насторожі. Ніщо не пройде повз мене.
loc_ogryn_a__bonding_conversation_metropolitan_alert_d_01,"Я не підведу тебе, Іскроголовий. Ось побачиш!"
loc_ogryn_a__bonding_conversation_metropolitan_alliterate_a_01,"Тобі слід залишатися зі мною, Іскроголовий. В мене є чому тебе навчити."
loc_ogryn_a__bonding_conversation_metropolitan_alliterate_c_01,Так сумно. Треба говорити простіше.
loc_ogryn_a__bonding_conversation_metropolitan_alliterate_e_01,Робити що?
loc_ogryn_a__bonding_conversation_metropolitan_armour_a_01,"Я дуже класний? Був би ще більшим, якби мав належну броню."
loc_ogryn_a__bonding_conversation_metropolitan_armour_c_01,"Можливо, я висвердлю танк та надягну його?"
loc_ogryn_a__bonding_conversation_metropolitan_armour_e_01,Я можу витримати! Я покажу вам!
loc_ogryn_a__bonding_conversation_metropolitan_at_my_side_b_01,На якому боці? Лівому боці чи... іншому лівому боці?
loc_ogryn_a__bonding_conversation_metropolitan_at_my_side_d_01,Ага! Тепер розумію. Дякую.
loc_ogryn_a__bonding_conversation_metropolitan_beside_us_a_01,"Я радий, що Імператор з нами... він з нами, так?"
loc_ogryn_a__bonding_conversation_metropolitan_beside_us_c_01,Ага... Буду обережнішим. Не хотів би наступити на нього.
loc_ogryn_a__bonding_conversation_metropolitan_change_b_01,"Також про це думав, але нічого не зміниться."
loc_ogryn_a__bonding_conversation_metropolitan_change_d_01,Сподіватись важко.
loc_ogryn_a__bonding_conversation_metropolitan_comm_bead_a_01,"Досі не знаю, для чого ця комунікативна бусина."
loc_ogryn_a__bonding_conversation_metropolitan_comm_bead_d_01,Ага! Металоголова знову у моїй голові... Як вона це робить?
loc_ogryn_a__bonding_conversation_metropolitan_comm_bead_f_01,Ні... Голос був у моїй голові. Мене не обдуриш!
loc_ogryn_a__bonding_conversation_metropolitan_compliment_b_01,Так. Я справжній. Сержант мені так сказав.
loc_ogryn_a__bonding_conversation_metropolitan_compliment_d_01,Так. Це зробило мене дуже гордим.
loc_ogryn_a__bonding_conversation_metropolitan_compliment_f_01,Ба! Ти просто заздриш.
loc_ogryn_a__bonding_conversation_metropolitan_constant_a_01,"Єретики мають бігти, так? Ми завжди перемагаємо."
loc_ogryn_a__bonding_conversation_metropolitan_constant_c_01,"Так. Це дуже сумно. Я радий, що я не такий. Ви могли б взяти приклад з мене."
loc_ogryn_a__bonding_conversation_metropolitan_contest_b_01,Я ще тут! Роздавлю їх усіх!
loc_ogryn_a__bonding_conversation_metropolitan_contest_d_01,Навіщо заморочуватись? Я переможу. Я завжди перемагаю.
loc_ogryn_a__bonding_conversation_metropolitan_could_be_worse_b_01,Могло бути й гірше.
loc_ogryn_a__bonding_conversation_metropolitan_could_be_worse_d_01,Але могло бути й гірше.
loc_ogryn_a__bonding_conversation_metropolitan_crazy_a_01,"Єретики сумашедші, чи не так?"
loc_ogryn_a__bonding_conversation_metropolitan_crazy_c_01,"Та! Я найрозсудливіша особа, яку я знаю."
loc_ogryn_a__bonding_conversation_metropolitan_death_b_01,"Не зрозуміло, як можна отримати життя. Смерть дуже проста: удариш зі всієї сили? Смерть."
loc_ogryn_a__bonding_conversation_metropolitan_death_d_01,"Не знаю, що це означає, але гаразд."
loc_ogryn_a__bonding_conversation_metropolitan_elsewhere_a_01,"Хотів би я робити те, що ти, Іскроголовий. Виглядає весело!"
loc_ogryn_a__bonding_conversation_metropolitan_elsewhere_c_01,"Можливо, якщо подумати досить сильно, я теж зможу?"
loc_ogryn_a__bonding_conversation_metropolitan_everywhere_a_01,Крикливий був прав--
loc_ogryn_a__bonding_conversation_metropolitan_everywhere_c_01,"Ні, Крикливий був правий - єретики скрізь!"
loc_ogryn_a__bonding_conversation_metropolitan_fun_a_01,"Намагайся не відставати, Іскроголовий! Ти пропустиш усі веселощі."
loc_ogryn_a__bonding_conversation_metropolitan_fun_c_01,"Ага, але тоді я б втратив тебе, Іскроголовий. Однак Гончі, що йдуть позаду, не втратять..."
loc_ogryn_a__bonding_conversation_metropolitan_gnomic_b_01,"Мене легко потішити. Хочу більше друзів, їжу і штуки, які можна вбивати."
loc_ogryn_a__bonding_conversation_metropolitan_gnomic_d_01,"Нічого не визнаю. Відомо, що я гномічний."
loc_ogryn_a__bonding_conversation_metropolitan_grand_b_01,Це правда. Я дуже роз-ті-кальний
loc_ogryn_a__bonding_conversation_metropolitan_grand_d_01,Можливо. Не дуже розуміюся на словах.
loc_ogryn_a__bonding_conversation_metropolitan_hangover_a_01,"Ось таке життя, еге ж, Босе?"
loc_ogryn_a__bonding_conversation_metropolitan_hangover_c_01,"Та шо, бос, вже від ґрогу шатає, босе?"
